Var1,pca_input1,pca_input2,pca_input3,pca_input4,pca_input5,pca_input6,pca_input7,pca_input8,pca_input9,pca_input10,pca_input11,pca_input12,pca_input13
1,-1.10642678000899,-2.01967366003968,0.626880320547064,0.624188520690771,0.554999843774378,13.6740580974868,9.38546517343382,10.9851678659672,13.825779323895,10.7995571567823,0.227000622316207,1.0327527773758,0.828321720159166
1,1.92209048177694,1.94047885194834,0.399078731932933,0.428110173379497,0.421252238484547,5.82084381133145,1.65503185310211,17.2840715815106,1.6352103973123,1.96712104797628,0.0516464120852778,0.426256452576582,0.473787293721212
1,0.200853002305523,-0.221883469867088,1.53648683883909,1.84066509168228,1.34509143970783,10.2224024792191,1.35132784938435,24.6832102767289,3.86736625355428,7.77258280613728,0.0377267316406667,0.174686344321805,0.0744371390286173
1,0.120980762373325,0.469340439749531,1.77963776080448,1.62647903063565,1.6048484368973,10.3450871619685,1.24236800541127,19.9798811851801,4.19368054598096,12.5273613585901,0.149097220416522,0.903432959227323,0.588483613101898
1,0.334479481324896,2.00379692352317,1.56286897585728,1.87429440744344,1.22176537538611,10.0269075384621,1.33514369850296,24.0723547013907,3.3166247903554,11.6039723333453,0.263671685644691,1.08121467622255,0.704584601134263
1,0.358233285136061,1.65636547377037,1.47883978192971,1.87177666438247,1.51985007695627,10.2394258185599,1.58799846676084,31.277509630654,4.45020761606545,12.412301051429,0.288119411868461,1.13975997890755,0.664302112556089
1,0.0388746014237627,2.00673176696113,1.43304253955882,1.81269083013139,1.40235650852003,10.5255443455594,3.03959379437164,32.5743297171521,5.84956334304945,14.9310007236185,0.284035337913286,1.17812033437173,0.674238796962797
1,0.468371096823259,1.85308976668535,1.46072038316998,1.70720823998963,1.50333508749231,10.3780751756502,1.53226175536575,29.2307164231172,3.66238221356822,11.008889688516,0.294084224130747,1.15075981293054,0.681701926030719
1,0.684478853829725,0.53050624154836,1.78968892913254,1.2855525770381,2.0082523928799,9.91812933433427,1.74455675197729,29.621892609,4.02978044498489,12.0226236013971,0.303723439084735,0.982921280894693,0.43290431203427
1,0.241490649966807,1.01977139327464,1.3182351821739,2.02198232738423,1.68281101982684,9.9163002919104,1.67461871065833,23.2962956562701,4.72964747284523,12.3032339332954,0.257849629506341,0.938003892033348,0.296074842113545
1,-0.225863920862933,2.10209886192573,1.69212985975143,1.6496100804638,1.44488520673992,10.4276734638445,1.56037899521099,18.2798297014235,4.58494701500844,18.3457138697655,0.295982314038212,1.20921910287895,0.733112200668316
1,1.86252186713802,1.84300179700324,-0.696332285048846,-0.702033348287305,-0.701796255312383,5.99379853392209,2.28891468490693,1.97814142018736,1.45213486018824,1.81778651829277,0.00972536696993206,0.00724418691396385,0.0225525772636596
1,1.8553912094632,1.8863913585092,-0.719317995383355,-0.708903622688899,-0.713929521651198,6.00284180976964,2.13663693483576,1.62854963481113,1.42187873267546,1.50361882311222,0.0201455874572646,0.460079724272603,1.03577074976239
1,1.59776795850259,-0.456375886857486,-1.46959767234134,-1.26538579751014,-1.41115129734707,11.0377717031584,7.95776896853143,7.66556387783817,5.23574669729742,8.06495370481874,0.179447037478327,1.43174461496093,1.0604589612743
1,0.14012184920163,-0.4930306966064,-1.36179151512196,-1.29600440022688,-1.38690454250926,10.9062239237945,5.75590434098836,5.77475766478183,4.33138194635585,5.49505706739366,0.162066895497751,1.42956371768861,1.07718822860374
1,0.619510496715048,-0.485114029212146,-1.32988977123804,-1.31915777328507,-1.36405345843898,10.5194190279556,5.60861139134549,7.56996352871577,5.11179369523152,11.3137084989848,0.14416783202,1.40053020451652,1.07102013812246
1,1.34211825627706,-0.730086561754421,-1.4959711796179,-1.48647276431464,-1.82308863063994,10.9831725353134,2.28891468490693,3.03959379437164,2.39564822851407,4.2554313121203,0.275189662673402,1.16608387893187,1.58664771526175
1,-0.427783834218828,0.792805150209163,1.85640204440919,2.01034513479821,1.85038650219126,11.2261292929269,4.89897948556636,6.69522867096575,4.40108682229643,5.58725257209192,0.268100030057538,1.26893295027315,0.659611540832148
1,-0.364764557556836,2.01185871109081,2.047432678692,1.97263374407077,1.32346167221743,11.1616439423311,7.3514269540593,7.30247129104399,10.6821671795649,13.5630572416078,0.301455357008345,1.38024842292165,0.834386718091093
1,-0.463162542797941,1.64786559913676,2.51305805615788,1.89656744421158,1.9533239608691,11.5544284915234,5.61635809585443,10.2320893357082,5.80666783141139,8.07572853087248,0.292510795943519,1.26260484324064,0.72429690469389
1,-0.535749320565272,1.56399904083951,1.83914560876515,1.95882100257717,1.71357382221144,11.6636974526106,6.45721706108081,4.37134940861216,4.84319334108504,7.66698172005465,0.268932916652425,1.4363730010828,0.831167698008796
1,-0.796781383839534,2.32208425656816,1.57639053436538,1.91150987130973,1.29617610744299,11.6972265062673,7.60148726866343,8.40548475181792,5.27092104813307,7.07414152112251,0.274970440893742,1.29907616170614,0.684498035000466
1,-0.48682627054795,0.739230306592785,2.32385502307683,1.61811983954532,1.93899690567649,11.7596013762092,6.3622528140247,7.86433888429005,4.28850840594094,6.38952947849227,0.290344440561631,1.34830035658491,0.72297688159515
1,0.00843425693823752,0,0,0,0,0,4.38624331686953,3.60555127546399,3.97546825243102,6.79033840483476,0.137334906187305,1.25722287152934,1.1788977510422
1,-1.07533828122091,1.94194788263994,1.18462438198423,1.52762628499452,0.655434778830339,11.680675750201,3.56309586931267,7.07874958253037,8.19729541824089,15.3254548127418,0.310729218404851,1.29149163420861,0.665671051511077
1,-0.65315462945134,1.66895393807943,1.71154044162518,1.99390796317428,1.43983490688316,11.7073739784402,8.74767049736299,7.83803435873406,5.96730220888585,8.59979777315318,0.2963282014663,1.32641885618905,0.706681604300867
1,-0.966981519381259,1.93220180181989,1.95411931811178,1.59691876804957,1.21427514072503,11.9078724989087,7.97141632715727,15.6954715152797,5.37506319477512,9.94003761693521,0.291552797887426,1.47935836000006,0.843987705152449
1,-0.614781783724786,1.57402622030325,1.85689177553267,1.95172120882977,1.74615768996688,11.7228545389462,7.32328032937486,5.18777827959724,7.87124651749203,10.0152058304404,0.29042805706574,1.48703647866378,0.870390404267634
1,-0.438958081730969,-0.249095355992077,2.81005504668629,1.53811446345952,1.86820411014244,11.8310008920221,6.46898957233327,7.05259742469274,5.78791845139511,7.03716840287589,0.261169258770232,1.35941319333319,0.692819827616216
1,-0.940580754419459,-0.669052680014484,2.20187391293515,1.80508624884015,1.79657951177953,11.7373901608466,7.37209780774486,11.9500773146489,8.13874255857639,15.0014492053558,0.278267540430645,1.31396233099129,0.685759160090633
1,0.269616601818592,1.81858726998005,-1.72330827437644,-1.72631899696669,-1.62095908512711,10.0818863880586,15.8601222650038,6.17146307788835,26.9556802112685,23.4233254238813,0.162757694169693,0.924711253115852,1.00617018286071
1,-0.00962025728667456,1.86039947197626,-1.75135956817357,-1.71041424067609,-1.61169248901693,9.9353827492348,15.1650341532608,8.11198790840364,23.2598740136406,16.672680074588,0.158744973854516,0.923710770797618,0.996905736782007
1,0.23215541869801,0.14115052179914,-1.66327203207414,-1.65624149384993,-1.68276735121344,11.0335570338568,15.630933655944,7.54263245477506,21.889544853949,24.0434389495708,0.133784967085641,0.933222423931561,1.01640467322449
1,0.257334048920312,-0.305641217460267,-1.70590328104481,-1.67202426232148,-1.64766287178237,10.8620867689617,20.6408206779883,6.8047298128645,18.0572760235675,22.0872774711361,0.16179506881848,1.00282110751799,1.02849339338109
1,0.0625517744467068,0.695192841511076,-1.69895152966287,-1.67784797021042,-1.71842420933215,10.7600810411146,11.9473482595421,15.7438738948644,22.448975961926,24.0728062344214,0.159288938238994,0.986150735709961,1.02019721978939
1,1.35388080815182,-0.130045487122558,-1.66713079772227,-1.68143727557666,-1.66843103806895,10.153668307337,15.2393940310887,6.12372435695795,24.0407263147171,18.475012502202,0.166307336389675,0.992719997839229,1.03132715706733
1,0.139949197106026,1.1268685770636,-1.66255286032672,-1.66403496007337,-1.75711084752587,10.6365933803248,18.5899692447766,10.0043468813181,23.8983353977345,20.6297590029971,0.148498511430334,0.998389342698155,1.03181883896829
1,0.164424376528883,0.117395777130912,-1.74393769855906,-1.63538400591844,-1.72811808506485,10.8820165661302,14.8192002365908,8.37179529860466,23.2715538241714,18.4867755318557,0.151645501480499,1.00125539009704,1.01805956781392
1,0.413150799439467,0.595994156435503,-1.72487447480741,-1.63041185848063,-1.75080344716931,10.5761666306704,22.0710315749538,7.40593181760111,19.1072487952018,17.4984471360722,0.153854457067712,1.00061171378211,1.02343825181581
1,-0.0487655606499024,0.173889533971068,-1.65176663388796,-1.75893147151979,-1.69580225037149,9.31806176117003,20.6376608044192,9.32854432001236,18.7975484062937,20.4157867305203,0.154000497266068,0.916603932396917,1.01317259118095
1,1.72633739719661,0.0521924752228044,-1.61659992888963,-1.70972631946035,-1.63217806295585,10.0854702095736,8.84037181984126,6.81271190336571,20.2934986376554,24.8888834972389,0.170817158323896,0.969475403453489,1.02318240697679
1,0.931534504906718,0.0295068795656216,-1.71103195552277,-1.75811376892563,-1.61528273313188,9.92388606566971,15.6823079490455,8.52744928477138,28.3614097889613,27.4859647978667,0.168532309293205,0.948773769112197,1.02246536999044
1,0.832278718898637,0.205241684124752,-1.69181444746248,-1.65439283589405,-1.70510491418261,10.6322604147707,11.5165287644589,7.19601338906843,20.6613480767308,17.6948776670587,0.175518378883913,0.950287654779025,1.03291745286492
1,-0.46565955539515,1.92084726315151,-1.71822458692806,-1.76878083987249,-1.6942438471608,9.37828108244878,12.7986072611862,7.73192141033858,25.7242906692251,24.1813798290086,0.164341356751245,0.995392059838235,1.04347320640407
1,-0.197825247785747,0.820837840320083,-1.68963626771812,-1.8040410111208,-1.7348437198695,9.11357150426046,12.1100030517355,10.1991048200533,24.8858262435887,25.8494806944726,0.171003650269677,0.965294976700866,1.02421296085655
1,1.26837658867445,-0.135061942533096,-1.77460657098782,-1.66966337802176,-1.80781456387713,9.83003438499007,11.3941251071121,10.1488915650922,28.3874589579088,22.3907977992513,0.152345464588257,1.00126991057354,1.01557949807457
1,0.77955590159288,0.0340744898054472,-1.70172420353367,-1.67220431951894,-1.64602388638185,10.715723740116,12.2607539309996,10.7339364309813,25.651086933492,28.0841127918321,0.152412411699997,0.992355102765251,1.0321587336617
1,0.0293462030726522,1.32488616657357,-1.66988731482507,-1.67506300042857,-1.74434366817614,9.87782830421215,14.1544277908701,6.89044707327218,27.232094236796,24.7540071415764,0.159164972279987,1.00823883039967,1.03823347544845
1,-0.0461164740376706,1.61910409075936,-1.68195469305522,-1.71752793897023,-1.76250128591463,9.41004302495552,10.2903500595376,12.6353541269346,16.6993881689537,16.7513789179331,0.150842280853348,0.953418366656438,1.02453906915916
1,0.0772866930829616,1.3770088676756,-1.71840205303916,-1.6028376451721,-1.7824337002614,9.99431018907914,9.51885999750884,6.04512020235078,20.7144142210621,23.281360336768,0.153538876171333,0.981345039138961,1.02938199433275
1,1.85098191040842,1.84411284271938,-0.689453199999999,-0.689453199999999,-0.689453199999999,6.03550638078529,3.36219390072717,2.84375746535093,1.3593476696403,1.31049277157405,0.00869083711743606,4.04096779720835e-15,0.032943544654168
1,1.97693150205439,-0.379670897580346,1.33014441790474,1.50238858989998,1.56994057145481,9.5854894123844,5.67220530688711,5.44737671209531,8.52744928477138,11.4122359962797,0.265762113280839,1.13284005222404,0.574982752937
1,-0.250954162003002,-0.492406650689139,-1.57307322275731,-1.57385025139275,-1.56985911779838,9.98351920546179,10.7329237476986,10.356682362862,6.88413424824255,26.5002050853426,0.113729382819464,0.0737218853653398,0.0624078429714122
1,0.30261803338507,1.8902150466019,-0.768894092899376,-0.691974882879671,-0.680346264433055,6.02499232302431,13.1132193506831,9.45239790142991,6.93604322738648,14.4108956364092,0.260313371324684,0.96985730182329,1.07409350159921
1,1.47999450881368,1.88843263736235,-1.74814343577762,-1.65311108783092,-0.944608587360737,9.69500248926515,14.3511853774917,11.8339967154326,8.55036231116401,27.9284800875379,0.247811566365632,0.965392923816537,1.02971718862115
1,-0.232511885136006,1.89621050213388,-1.18569435767622,-0.770079213221183,-0.765781450958682,5.96328420584045,21.6538981328496,15.3658288306285,24.4460363996328,29.3361329362303,0.293185888483134,0.990326731604434,1.06768470909455
1,-0.311174217756129,0.00166008148124691,-1.68812773979142,-1.67803878149913,-1.67944148912114,9.87944199579642,11.7686022959398,17.0752808876254,12.2749302663387,37.0765952191336,0.142678617572221,0.71748078846458,0.968893703225813
1,0.519770435032752,1.83672751373953,-1.65780099875066,-1.73053760106929,-1.29874865461969,9.85278697001072,22.7199395283947,16.672680074588,10.7207640869807,27.8751096702853,0.245416793284272,1.14634671560671,1.3822344962616
1,-0.182570489154469,-0.0646507036047684,-1.75692676301246,-1.74352039592184,-1.74031932443808,10.0243841185627,20.4429215983983,12.227908207475,14.061201630883,39.7645242811271,0.208121204974417,0.725544045827591,0.978813496669447
1,0.294260373146435,1.90371209763371,-1.59549363737399,-1.45777384100877,-1.06202558345247,10.105059550831,20.8894606253343,14.3519427559326,13.9198013479079,35.583948506375,0.270794798882125,1.02650026529207,1.01003090891646
1,0.309734958816717,2.14619925638148,-1.59150579410488,-1.55287509301576,-1.62624988289514,9.97703614918425,19.1475960575371,21.944594263538,8.46347651870133,23.4854256378569,0.240315663903117,0.941954685236267,1.02224177041234
1,1.87307513839328,1.8096453484743,-1.6047705944694,-1.6571642744725,-1.48270004915433,9.85272590120167,22.6734857602826,12.6043470762032,15.8024489021274,36.38860308919,0.255750872932695,0.957478245559439,1.05453085337686
1,-0.238814639967929,0.0979441439827012,-1.63727079964615,-1.58694549545796,-1.62447205247808,8.90767947084891,20.1111044385715,8.14141318787176,13.8971376471059,35.5114800788605,0.218734698727099,0.766548855888676,0.991887566538734
1,-0.0617751833128814,0.104295179017244,-1.63650511600674,-1.59141755395257,-1.59549252573282,9.83406632991231,28.2719710636893,11.4445734245347,10.8617798205251,43.1199036056033,0.214020165660633,0.801409436289597,0.990071175201667
1,0.769354927167104,0.135195549491171,-1.56989795493175,-1.58989826577415,-1.56206718440186,9.73638270936913,22.6739651506342,19.8165499563853,12.1860576069539,38.0268783659778,0.213543786487341,0.789739368232582,0.986599643883493
1,0.0870293956347065,1.89528460322236,-1.61666056094349,-1.4751252507679,-1.11319036948747,9.91566835985702,17.4835326248295,19.7775674417519,18.111370437668,43.3118118240078,0.292509586647453,1.04545324378223,1.04292014502634
1,1.36015661713311,1.89387450076064,-1.47418689228208,-1.18698806203144,-0.650347311556241,9.93007788818972,26.6307275937762,19.6136598362955,10.4132023224701,23.7651553476019,0.315639065768458,1.07659477711338,1.05006442349154
1,0.555632875321356,1.95685804888173,-1.30806314089744,-0.966939685991659,-0.764349421286466,9.47280248625741,20.3651449892895,12.5698050899765,8.84528860098881,36.0738975847706,0.362641435349559,1.13618117422373,1.43106475625869
1,-0.102152614544496,2.31275522354303,-1.61524832157714,-1.58454854748246,-1.59871962961494,8.57086556797943,17.8343830112315,19.4818756350837,13.8100467524316,29.9263588918154,0.298602351656391,0.96029709941017,1.05128310544831
1,0.132859997957269,1.73295012976809,-1.6182919932913,-1.70170408720496,-1.35096807724113,8.59717759126043,18.5366851311709,21.6287851675975,13.1603819159595,24.6391346544829,0.309814107321991,0.98230217731187,1.03768295352231
1,0.831868397645574,1.75390447046926,-1.5079191633752,-1.51385557051935,-1.29750627124805,9.71030855308901,19.5998003539078,10.4006688748118,10.218270082468,35.1914021120031,0.400156532355471,0.94863022850613,1.04424952055482
1,1.78228203434366,1.91160119615742,-1.50012239985824,-1.46505222236131,-0.835478546576474,9.6875503787613,17.4804238332857,19.5498248629985,20.7165130522363,31.1985228189887,0.317732489182072,0.949989153661068,1.01969956452257
1,1.8623046,1.8623046,-0.616211,-0.616211,-0.616211,6.012286,2,1,2,1,1.40311381847512e-16,0.577307995285655,3.59197137529632e-15
1,0.0555162490447028,1.97768040909755,1.33797869244518,1.19964306232181,0.610969602693417,9.47389746599039,3.31006370620422,2.94515076752927,5.22951489977383,3.09978961417931,0.224634599506837,1.21522933249229,0.709988508201918
1,-0.13995306176612,1.90492177735593,1.57464759450096,1.41199754661309,1.17839580694991,10.1381964907858,3.47037148744476,2.42271855926175,3.03243337501635,3.18283439446803,0.203211120250762,1.12020805881383,0.527427355228985
1,0.139673709722276,1.91626293464602,1.74004911174337,1.40330309498181,1.03018488918099,9.95565852265862,1.85917232636742,2.09035050108619,2.88926047405846,2.33591989141975,0.224510107583776,1.12726063552305,0.547444524394477
1,0.17827035486138,0.847191026510803,1.23578572268425,1.95726684851091,1.46393514677953,9.76396314206688,1.893926218663,3.09628107925284,3.90094748802747,3.46096241955402,0.198171947044713,1.03529148976084,0.531308958890137
1,0.178865132936904,1.9700680846312,1.90187440281099,1.49699008596617,1.52675271987004,9.82252419923375,2.07469222442437,2.64985643581587,3.33948707334577,2.88172653561835,0.208572444571319,1.08485221304293,0.528745687471077
1,0.0158995482718007,1.4952200115474,1.57864030590302,1.83360425147224,1.63303160110477,9.98602614685657,2.34056849281648,2.90052469016571,4.11254707915434,3.32317292069937,0.200861896039644,1.07822255550374,0.533006835538118
1,0.0838192817835891,0.967306325994125,1.54159006338613,1.76048949851749,1.54787450984738,9.89974710857494,2.57073834766861,2.59598351974403,4.22466875470214,4.28850840594094,0.189693458298324,1.03232419026235,0.525089178922717
1,0.0646761420877567,1.9965963103593,1.61040828499111,1.80908253232511,1.52534190165973,10.0068838728695,2.09035050108619,2.61683512796594,3.91485465330729,2.86659925771773,0.211916345841123,1.23350837984515,0.716149207020984
1,0.223227487385077,1.92996475885355,1.84116341780432,1.43825779457889,1.65769275503653,9.65966724654082,2.11619017802399,2.33126202060078,3.75325945302735,3.80503099456039,0.197316078142962,1.00321566326648,0.533629338106718
1,0.12845819966101,1.33756060541553,1.80655058581201,1.39397416082937,1.73085368584977,9.58145459294908,2.11619017802399,2.92292289683966,4.55163611291015,3.16227766016838,0.157637796387291,0.925132183296846,0.525990009049596
1,0.146821517914112,1.74253055454992,1.70626493199037,1.48436260016323,1.68898458177168,9.49877882748137,2.25060378372213,3.92594491533705,4.41341827493896,3.29030195521957,0.170173526387025,0.960245010477499,0.532931099062229
1,0.0886725957573083,1.87299950601245,1.4239108122347,1.70414187507982,1.41501890190095,9.53190159687961,2.95252287109648,2.15688987040217,4.19108785296901,3.65049133083777,0.183443636781469,0.820598377777699,0.199344097334975
1,0.156903415487992,1.91710884365328,1.64025090855953,1.47062700481697,1.65622619322678,9.50020894617854,4.23751362701413,2.53668732970693,4.088690658921,3.2637668288411,0.187281550107957,1.01316565757052,0.533296844306362
1,0.230948336238451,0.520697161011311,1.48450642161195,1.67876202567481,1.52622615850415,9.79091632360366,2.32191824744673,3.36219390072717,3.86174099057159,3.97273315183038,0.189610972822453,1.00883069833065,0.526567025271373
1,0.216063890015227,1.50984507296552,1.77616245275174,1.42612965804092,1.6756158513853,9.59466747587499,3.07160912368349,2.1058923544891,4.04861758478448,2.90800992761896,0.190311458017528,1.01473855234416,0.52548693347951
1,0.234419217963483,1.83463286076616,1.73003509279594,1.65708423247632,1.62531711630701,9.78588090295591,2.78192926487763,2.40470553200432,4.34891290764265,4.4891172754834,0.194589480335832,1.05888979440703,0.521750857566993
1,0.136349225467551,1.75752373150891,1.77957219981585,1.57421472688884,1.67458613967604,9.76754282099954,2.01084018779951,3.41671085160542,3.18283439446803,3.39756946372985,0.196321762699312,1.03063383383554,0.525026390949614
1,0.194014151110338,1.72236140596527,1.79406230022647,1.66183199393656,1.83892017795757,9.68460969328926,2.18194169610863,2.96354664138295,4.10196135483036,3.29360381451026,0.198061244608295,1.03708210085073,0.527017230204495
