Var1,pca_input1,pca_input2,pca_input3,pca_input4,pca_input5,pca_input6,pca_input7,pca_input8,pca_input9,pca_input10,pca_input11,pca_input12,pca_input13
1,1.836914,0.216440318253496,-1.53154545770623,-1.54475950088034,-1.53088299606374,5.81448174830713,2.09650872576512,1.32067635948844,2.84890839968003,3.22057339976219,0.252147992391974,0.776657736240378,1.65007207585382
1,0.101002552409234,0.126159452639492,1.90752048669476,1.7733098466819,1.78207524683038,9.84749598238448,1.72532437125501,2.16741191715019,3.46410161513775,4.53923464504653,0.00703850672271335,0.180628022240731,0.00689461804333318
1,0.586248498406389,0.0841428851173062,2.15195879142568,1.4986525871964,1.83941535374882,9.82330992190576,2.04029181679347,3.92961327169943,4.58257569495584,5.17147812975281,0.22732513325058,0.858404255552793,0.148116040831472
1,1.02512005426602,0.161717375894618,0.984320617521576,1.21981232780462,2.00137618614276,9.7579556918167,2.76607353313278,2.49184717139342,5.30905325944541,7.33738436381287,0.273852817571911,0.921813415623582,0.327133134767785
1,-0.00506224244909612,0.163253500369907,1.38816350240438,1.89396579542527,1.88941636729964,9.67200029215123,2.06859125190112,3.22778633914372,4.67800394722285,7.87400787401181,0.252303774755891,0.92340642417191,0.271558966119192
1,0.207486240000743,0.37737712764888,1.51229782233885,2.07305961931746,1.43059627310245,9.56684096194144,2.77865619185932,2.96883032327078,8.00290644877891,17.6431026117132,0.231939930121948,0.843626779205265,0.196978721707676
1,0.177535990705813,0.355932331949856,1.19686895715251,2.03956147251957,1.57340733581878,9.28822483293662,2.74497426598688,2.63253348661314,4.6255106569123,7.39735967981537,0.250412444500773,0.910498943273182,0.276943485037129
1,0.952304304121091,0.462494605674537,1.3026211336112,1.98492203150497,1.49433627334039,9.33110376424213,1.87393380538821,2.58798655688252,4.19578969477626,7.04140577930552,0.243947012250224,0.920421956692716,0.234937912199913
1,0.243232595241964,0.604775902434438,1.30643131321656,1.9307284236274,1.46638607526626,9.37652702841522,2.09095505051061,2.52430050177387,4.12874213628158,8.31222131898652,0.238399531919005,0.898794161931103,0.236903132241405
1,0.289914183740996,0.568125329602177,1.44149905990052,2.07715932598231,1.378321728079,9.38027995414897,3.40656001896205,4.0891234063743,6.74623064436554,9.60377832623884,0.239898784700912,0.945955237329456,0.281294983978633
1,0.313980099966966,2.10678823693957,2.2207502524196,1.30353805021652,1.84803380251939,9.3197230907843,4.95561696813663,3.45401687287997,5.97669894110103,9.87008635479765,0.26567972347436,0.949663380127324,0.303813675848311
1,0.325954469980564,2.09289122887158,1.85684270215961,1.77975704185221,1.66841342846678,9.43047314345175,3.46074329964626,4.29981070432447,5.04399251239693,5.17372610991973,0.269730143667077,0.981926004716347,0.324031790606334
1,0.489083977628294,2.09098346421051,1.80588816555843,1.59848809887749,1.7594883498654,9.22834007873444,3.28491973637387,3.16227766016838,5.31999300576564,8.81726635905435,0.265291929561157,0.952152310455422,0.322496022235575
1,0.704350057029853,1.89990454389988,1.52912285246925,1.90028528740935,1.33605245936712,9.31812816419821,2.78283776862965,3.54374653931171,5.91804493172817,8.9364682686327,0.263845958123791,1.00198631941436,0.321396392767159
1,0.341862120500911,1.91963643589374,1.73248898676463,1.75917292674973,1.72329238734636,9.49477117645848,3.12900905630179,3.27072995195333,5.61973267592305,12.0647478023738,0.27015228426601,0.970978952961366,0.33832637696556
1,0.442929601464379,1.58078989513406,1.43705226412716,1.95204533452638,1.43915026089983,9.18577466254425,3.42697914299338,3.69159951467439,5.43460060362583,7.09896815299303,0.269465191561398,0.940089359624502,0.307493302534387
1,0.609490920851661,1.2301454022939,1.28635576449513,2.00509719699678,1.39433267668538,9.08859677322313,2.56542303506404,3.95615505139746,5.09217365750026,6.98170366361332,0.269610082347551,0.933978957307551,0.335258307670663
1,0.32154981860183,1.47694916163558,1.72638008504762,1.74453481350483,1.52311522399496,9.22790577371097,2.8773372703668,2.97665334163706,4.45389821418559,12.9039384649407,0.265069056624938,0.9431737794826,0.289738609464934
1,0.357888373799206,2.13315898063637,2.06566829274228,1.41819126167276,1.94415129075437,9.341112678532,2.45896556053699,6.04248524259487,8.85674096183897,14.2796000204553,0.291433970196515,0.933062438526085,0.357433864197713
1,-1.9560546,-1.9560546,0.4238282,0.4238282,0.4238282,14.146246,3,3,1,0,1.40420276999214e-17,2.69606931838491e-15,1.34803465919245e-15
1,-1.9560546,-1.97606253380955,0.4238282,0.4238282,0.424001982743389,14.146246,3.47750244511977,2.89747283631949,1.02299150920571,1.11020634997954,0.0102207469574599,0.0529238953283426,0.189005919346444
1,-1.89022742157146,-1.94078364448543,0.6240428822973,0.539500224960008,0.466863694722539,14.1176820547067,8.24197989309241,10.5466846989722,16.4040550857346,11.4830512110797,0.210501072054587,0.047355952184506,0.925913719043095
1,-1.84723382768441,-1.97344844685584,0.678960546726908,0.643848545601911,0.528866966132492,13.7394630507361,10.7940552114104,12.4741593369169,19.8113192920871,16.990421378078,0.206153773436389,0.069430887921007,0.750929399456221
1,-1.44432281753264,-1.98125862299391,0.664839076519411,0.640440294185485,0.551328979241418,13.7130197577701,11.0306127937051,10.6825221305536,22.9984832664708,13.760408322768,0.196639712228469,0.0775998728583373,0.831170896222718
1,-1.97948743034462,-1.99011784286863,0.591653073434491,0.535230166460182,0.520351520389806,13.9948969035824,10.63233331061,10.63233331061,15.7051317342676,12.2170296698293,0.183736311883854,0.0445416137751469,0.822085200585798
1,-2.03909237168767,-2.00877670554035,0.666615396757332,0.663531499815412,0.632210729613885,12.2747627641027,9.98021298183514,14.666050022273,25.6510573697469,18.4100579183809,0.183030854538354,0.0771967437319343,0.756191311429387
1,-1.78777836786014,-1.96850518413022,0.645768915260014,0.595155352042861,0.526492386844398,13.5679284846626,8.48391090158581,12.3165609818084,22.9179527475631,16.0884184835653,0.227350707306388,0.0717255870445157,0.829559387867336
