PC1,PC2,PC3,PC4,PC5,Class
5.00888637364739,0.311695349380817,3.09501996521769,4.28535819115207,2.33364780140318,0
2.77732986162118,1.45983112153805,0.889827040866573,3.77522848317397,0.217571469151674,0
9.26231726241918,2.9742156930774,1.2955033271201,-1.99706854480019,0.12079831427963,1
4.28343835782223,0.607140057381944,2.80792211360982,4.37754663525216,2.39575618638103,0
4.2672442548011,0.343690483460066,2.83124508343034,4.36945669979421,1.50773193954742,0
3.62234972506119,1.19549328856385,1.5656877296108,4.71024139547926,1.36628753388646,0
3.33594552977129,1.15604386036906,1.26400071441629,4.78565885997926,1.5109808392621,0
3.19278837226941,1.0891759043491,1.45612825927313,4.86925581845072,1.63506461699382,0
3.7704076271911,1.50330523423688,1.64905601605989,4.6891747181394,1.68593813148698,0
3.48274570313103,1.51219328359742,1.50419764488978,4.84185202110481,2.70380372791361,0
31.3614130614894,-5.15020021304236,0.575684825284324,5.12939612027465,4.42464038141889,0
3.74172353474689,1.36387720982739,1.58270882483602,4.64852250913832,1.9878927796381,0
32.5299666242396,1.98567915382387,3.09465269452691,3.47966397544361,1.6052857912938,0
3.92482071557041,0.753120794524801,2.22846312220468,4.51494066672155,1.26211209608575,0
3.74101572115187,0.950189779573166,2.18531889066497,4.67134332242595,2.32558105240272,0
16.9218385021155,0.995030063600728,3.01840251354577,6.2892130527712,0.440815201765421,0
4.42616600503619,0.441593871964469,3.27763641593632,4.25095499819989,2.43292107874014,0
18.1282420204336,11.1151184408897,1.56594888868254,7.7946142547335,1.61103560586308,1
2.87019830530741,1.01945216510797,1.53349017308096,4.9957405390548,2.84452655060777,0
3.67296071471329,1.20085246419847,1.82742722513797,4.54988240034209,1.25172038185699,0
4.17092843575902,1.29691944669193,1.2308980418959,4.71961071498306,1.70235894192954,0
3.64783062074383,0.801318894949648,2.08776778573241,4.66553927938606,1.98153510060283,0
16.0868034987241,1.89391359498018,0.304769429132773,3.22165591666738,1.14652282469614,0
5.20041274190703,0.687615352131393,3.55847000817031,4.14514180758391,2.69537453229027,0
3.25292368083088,1.19296782292892,1.41028509275883,4.99169208452557,2.99812009850198,0
16.8207519096358,3.22090956543565,5.25216110108387,8.33033365462662,2.88851236549731,1
3.28638734255039,1.29641429724338,1.59972187297017,4.73203471847095,1.93620329293149,0
3.80763688698751,1.18236938520385,1.67283021004873,4.69711764635686,2.258642841181,0
3.65812308989406,1.14865620728142,2.10757718586961,4.60230845171839,1.92397415166836,0
3.61800340518389,1.08361070800587,1.28725587195212,4.87532069434233,2.32201440205277,0
3.57105990259937,0.660438918825983,2.27080264220437,4.67465589332089,2.35662954437009,0
16.0838011202397,6.15740633519485,2.74338516424311,6.69704966086046,-3.02738076020897,1
3.66430435001536,1.35766489351264,1.38587646864927,4.81688447310323,2.18698619650759,0
4.4806483014628,1.30747420788655,1.52978061960859,4.53769370373171,1.38051871858067,0
26.0412687327112,-7.32531437505521,-2.86739505834365,8.61768737798861,0.897068311441588,0
3.88837131247303,1.16634184544015,1.98047187453883,4.70302475905691,2.4350648549567,0
24.6161264793727,-6.34054222090343,-4.36159078755635,8.19531062864143,1.80099463013023,0
4.22323990851707,0.438727765391628,0.832593443120358,5.16534644893136,2.51380393072082,0
3.3490844760903,1.19251021190138,1.20213920250371,4.96078605723115,1.95538513241991,0
3.53737923705441,1.01367446837157,1.2714029236532,4.97561212412976,2.76342980177243,0
4.21223970923367,0.8117260178003,2.69906892909587,4.50034349881379,2.2300187378651,0
27.5276755835869,-2.35128782199627,1.06898242460646,4.80129160071951,2.43137618768755,0
17.3855896673957,-2.56285606339277,-0.543686377663908,4.49147319195715,0.738928388334523,0
12.1608966537223,2.33361054263018,2.65580102106205,9.2455473227801,2.70129799031291,1
3.65841196999123,1.42790320733885,1.27716734805275,4.84247971601653,2.39506587946437,0
14.3507529836212,5.730382128984,4.45334249018296,1.70454508244482,0.786505902436616,0
32.0178193203087,4.57348137716672,0.684369338675476,3.98866351976673,1.52790556420445,0
3.19289208836812,0.973990078024049,1.3458021636826,5.00841850361824,3.01742958637174,0
3.254870113707,1.10653619813489,1.28355007534081,5.02960901336395,2.56971875736315,0
4.44836135309572,1.75342158570307,1.54944734666656,4.61722478582826,2.8346836042068,0
4.10103850499554,1.07670799698381,2.37746840886646,4.52120813484635,2.50592540652301,0
28.7935102691412,-3.87004426506763,3.67604029105782,4.88333574931782,0.635132963817558,0
4.71326597934277,0.633377325322849,3.48826464434258,4.12329458826544,1.62134471179023,0
28.3885321852077,-2.53549832953069,10.1970926383182,2.11561185293474,3.60305309737599,0
6.98193743589818,3.59411666987084,2.47022743577488,8.40844116856042,-3.03406938713644,1
2.80768378168113,1.18109972734716,1.29550842864101,4.96048040458977,2.76290147456006,0
3.77776765162308,1.26102261448092,1.87197027185828,4.71940289291365,2.33293289220557,0
3.54845270094616,1.21873213368062,1.78461524815321,4.64345618227762,1.29956042820842,0
3.10508175385706,1.13646769763096,1.33767360253264,4.94927030920267,2.42605855560097,0
17.0901230510734,3.52086880806273,0.942985416159827,5.40558518653313,2.10314150372394,0
3.24211417626857,1.2196977496982,1.65061160374887,4.79612080201401,1.48349954067491,0
3.3246145468167,1.38097518097182,1.24824195341962,4.92205536708645,2.29229809506917,0
3.84948511864257,1.38243087308006,1.49203725334763,4.74947074447788,2.82500613346339,0
3.21255783815855,1.20526227345643,1.54980411709638,4.94597536529944,2.79690688879028,0
3.36310817047126,1.04391276931928,1.46478498428347,5.03776629145322,2.80963603325365,0
32.6091303826036,0.763658892165926,4.7860390444103,2.64569004934904,3.96942324188059,0
15.7578535177602,6.73568752014531,5.07563288846849,7.6998764918417,3.90813953819712,1
3.27171258061649,0.980113292659274,1.40919058504547,4.9041091089952,1.88465061923523,0
3.39293026096491,1.25131106920042,1.49873737659085,4.88701685730489,2.53889081019811,0
3.43591307972281,1.12615453704885,1.41139758948196,4.76926927520034,1.76727906133827,0
3.76935561736989,1.13213522107481,1.67570987419389,4.77694192401019,2.45916117350832,0
3.67317786432868,0.876748429361514,2.04281583672057,4.2398386659552,-0.45159708093894,1
3.12735105651954,1.19688908335265,1.36868595379406,5.01178166728924,2.93148631489133,0
29.3380478632888,5.39026805162988,2.84494983336404,3.5252105602716,3.2779223515478,0
4.11818587818018,1.45584095657258,1.61625849838388,4.71255912981298,2.1854131204638,0
12.3481251870689,1.07791056762233,2.75871985523512,3.2330404480676,1.48150268644615,0
3.34060967812426,1.01126713874261,1.36951888231898,4.91970922685671,1.64783812285923,0
3.02561991473332,1.09897900990532,1.56818080307419,4.8615921726965,1.81105792117401,0
32.4023525793924,-1.72934154362701,4.38492634376281,3.88697139858517,0.852587573917918,0
3.50323891840127,1.46225880533263,1.57577781656308,4.68441312802314,1.647202527691,0
